                Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOM  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  WFRC SAB  6 SAB  9 SAB  8 SAB 10 SAB  6 - - - . - - - -  -
Game 1
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial        
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS
SOG  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  WFRC SAB  6 SAB  9 SAB  8 SAB 10 SAB  6 - - - . - - - -  -
TRY  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  WFRC SAB  6 SAB  9 SAB  8 SAB 10 SAB  6 - - - . - - - -  -
TRY  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  ASTM SAB  6 SAB  9 SAB  8 SAB 10 SAB  6 - - - . - - - -  -
TRY  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  6 - - - . - - - -  -
TRY  WFRC SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . - - - -  -
TRY  ASTM SAB  8 SAB  7 SAB  9 SAB  6 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . - - - -  -
TRY  ASTM SAB  8 SAB  8 SAB  9 SAB  6 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . - - - -  -
TRY  ASTM SAB  8 SAB  8 SAB  9 SAB  7 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . - - - -  -
TRY  ASTM SAB  8 SAB  8 SIP  9 SAB  7 SAB  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . 2 - - -  -
TRY  ASTM SAB  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SAB  9 SAB  8 SAB 10 SAB  7 - - - . 2 4 - -  -
TRY  ASTM SAB  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SIP  9 SAB  8 SAB 10 SAB  7 6 - - . 2 4 - -  -
TRY  ASTM SAB  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SIP  9 SIP  8 SAB 10 SAB  7 6 7 - . 2 4 - -  -
TRY  ASTM SAB  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 - -  -
TRY  ASTM SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 0 -  -
TRY  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  ASTM SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 0 -  -
TRY  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 0 -  -
TRY  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 0 -  -
WTC  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 SIP  9 SIP  8 SIP 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 SIP  9 SIP  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 SIP  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL SIP  8 SAB  8 SIP  9 SAB  7 SIP  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL SIP  8 SAB  8 SIP  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL SIP  8 SAB  8 DYB  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL DYB  8 SAB  8 DYB  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  0
WTC  WATL DYB  8 SAB  8 DYB  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  1
WTC  WFRC DYB  8 SAB  8 DYB  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 DYB 10 SAB  7 6 7 8 . 2 4 0 1  1
WTC  WFRC DYB  8 SAB  8 DYB  9 SAB  7 DYB  9  WATL SAB  7 DYB  9 DYB  8 SAB  9 SAB  7 6 7 - . 2 4 0 1  1
WTC  WFRC DYB  8 SAB  8 DYB  9 SAB  7 DYB  9  WFRC SAB  7 DYB  9 DYB  8 SAB  9 SAB  7 6 7 - . 2 4 0 1  1
WTC  WFRC SAB  7 SAB  8 DYB  9 SAB  7 DYB  9  WFRC SAB  7 DYB  9 DYB  8 SAB  9 SAB  7 6 7 - . 2 4 - 1  1
WTC  WFRC SAB  7 SAB  8 DYB  9 SAB  7 DYB  9  WFRC SAB  7 SAB  8 DYB  8 SAB  9 SAB  7 7 - - . 2 4 - 1  1
WTC  WFRC SAB  7 SAB  8 SAB  8 SAB  7 DYB  9  WFRC SAB  7 SAB  8 DYB  8 SAB  9 SAB  7 7 - - . 4 - - 1  1
WTC  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  WFRC SAB  7 SAB  8 DYB  8 SAB  9 SAB  7 7 - - . - - - 1  1
WTC  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  WFRC SAB  7 SAB  8 SAB  7 SAB  9 SAB  7 - - - . - - - 1  1
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  WFRC SAB  7 SAB  8 SAB  7 SAB  9 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  7 SAB  8 SAB  7 SAB  9 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SAB  9 SAB  7 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SAB  9 SAB  8 - - - . - - - -  -
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SAB  8 SAB  7 SIP  9 SAB  8 8 - - . - - - -  -
TRY  WFRC SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SIP  9 SAB  8 8 6 - . - - - -  -
TRY  ASTM SAB  7 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SIP  9 SAB  8 8 6 - . - - - -  -
TRY  ASTM SAB  8 SAB  8 SAB  8 SAB  7 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SIP  9 SAB  8 8 6 - . - - - -  -
TRY  ASTM SAB  8 SAB  8 SAB  8 SAB  8 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SIP  9 SAB  8 8 6 - . - - - -  -
TRY  ASTM SAB  8 SIP  8 SAB  8 SAB  8 SAB  8  ASTM SAB  8 SIP  8 SAB  7 SIP  9 SAB  8 8 6 - . 1 - - -  -
TRY  ASTM SAB  8 SIP  8 SAB  8 SAB  8 SAB  8  ASTM SAB  8 SIP  8 SIP  7 SIP  9 SAB  8 8 6 7 . 1 - - -  -
TRY  ASTM SAB  8 SIP  8 SAB  8 SAB  8 SIP  8  ASTM SAB  8 SIP  8 SIP  7 SIP  9 SAB  8 8 6 7 . 1 4 - -  -
TRY  ASTM SAB  8 SIP  8 SIP  8 SAB  8 SIP  8  ASTM SAB  8 SIP  8 SIP  7 SIP  9 SAB  8 8 6 7 . 1 4 2 -  -
TRY  WATL SAB  8 SIP  8 SIP  8 SAB  8 SIP  8  ASTM SAB  8 SIP  8 SIP  7 SIP  9 SAB  8 8 6 7 . 1 4 2 -  -
TRY  WATL SAB  8 SIP  8 SIP  8 SAB  8 SIP  8  WATL SAB  8 SIP  8 SIP  7 SIP  9 SAB  8 8 6 7 . 1 4 2 -  -
